date,open,high,low,close,adj_close,volume,ets,number_date,symb,secteur
2020-02-20,8.29,8.29,7.92,8.11,8.11,815000,Evergrande,21,0708.HK,automobile
2020-02-19,8.1,8.36,8.04,8.11,8.11,1459095,Evergrande,21,0708.HK,automobile
2020-02-18,8.1,8.16,7.8,8.02,8.02,1235000,Evergrande,21,0708.HK,automobile
2020-03-17,50.23,55.22,47.75,54.32,54.23,83363200,Nvidia,22,NVDA,technologie
2020-03-16,53.1,56.53,48.5,49.1,49.02,72697200,Nvidia,22,NVDA,technologie
2020-03-13,57.63,60.26,54.9,60.21,60.11,63483600,Nvidia,22,NVDA,technologie
2020-03-12,56.37,59.03,53.95,54.08,53.99,81654000,Nvidia,22,NVDA,technologie
2020-03-11,63.87,64.15,60.64,61.62,61.52,49996400,Nvidia,22,NVDA,technologie
2020-03-10,64.14,65.27,61.5,65.27,65.16,58064800,Nvidia,22,NVDA,technologie
2020-03-09,59.97,64.85,59.54,61.36,61.26,61416000,Nvidia,22,NVDA,technologie
2020-03-06,66.52,67.1,64.5,66.51,66.4,51541200,Nvidia,22,NVDA,technologie
2020-03-05,69.13,70.8,67.88,68.32,68.21,54032800,Nvidia,22,NVDA,technologie
2020-03-04,67.55,71.22,66.8,71.13,71.01,59740800,Nvidia,22,NVDA,technologie
2020-03-03,69.67,70.27,65.61,66.47,66.36,65279200,Nvidia,22,NVDA,technologie
2020-03-02,69.22,69.4,65.25,69.11,69,89074400,Nvidia,22,NVDA,technologie
2020-02-28,60.62,68.11,60.45,67.52,67.41,113325200,Nvidia,22,NVDA,technologie
2020-02-27,63.72,66.75,62.22,63.15,63.05,90641600,Nvidia,22,NVDA,technologie
2020-02-26,65.51,68.86,65.5,66.91,66.76,74773200,Nvidia,22,NVDA,technologie
2020-02-25,69.07,69.7,64.49,65.51,65.37,105549600,Nvidia,22,NVDA,technologie
2020-02-24,67.55,70.47,67,68.32,68.17,85691600,Nvidia,22,NVDA,technologie
2020-02-21,76.05,76.3,72.67,73.52,73.35,76818000,Nvidia,22,NVDA,technologie
2020-02-20,78.19,79.08,74.09,77.18,77,81005200,Nvidia,22,NVDA,technologie
2020-02-19,75.37,78.85,75.37,78.68,78.5,69433200,Nvidia,22,NVDA,technologie
2020-02-18,71.41,74.33,71.21,74.14,73.98,62016400,Nvidia,22,NVDA,technologie
2020-03-17,45.76,51.63,45.2,50.08,48.51,52085200,Intel,21,INTC,technologie
2020-03-16,47.51,52.25,43.63,44.61,43.21,53878900,Intel,21,INTC,technologie
2020-03-13,48.26,55,47.74,54.43,52.72,48805100,Intel,21,INTC,technologie
2020-03-12,47.99,50.09,45.37,45.54,44.11,50661700,Intel,21,INTC,technologie
2020-03-11,52.39,53.54,51.01,51.66,50.04,38563500,Intel,21,INTC,technologie
2020-03-10,52.76,54,50.43,53.98,52.29,36569000,Intel,21,INTC,technologie
2020-03-09,51.92,52.71,50,50.85,49.26,56197000,Intel,21,INTC,technologie
2020-03-06,55.18,56.01,54.54,55.77,54.02,36259200,Intel,21,INTC,technologie
2020-03-05,57.06,58.66,56.61,56.96,55.17,29099200,Intel,21,INTC,technologie
2020-03-04,57.01,58.71,56.16,58.68,56.84,29223100,Intel,21,INTC,technologie
2020-03-03,58.03,59.02,55.4,55.97,54.22,49740300,Intel,21,INTC,technologie
2020-03-02,55.79,58.22,54.52,58.18,56.36,43140300,Intel,21,INTC,technologie
2020-02-28,54.3,56.38,53.6,55.52,53.78,60721700,Intel,21,INTC,technologie
2020-02-27,57.93,58.51,55.8,55.83,54.08,42226900,Intel,21,INTC,technologie
2020-02-26,60.11,60.82,59.27,59.65,57.78,26190100,Intel,21,INTC,technologie
2020-02-25,61.99,62.28,59.46,59.73,57.86,34495700,Intel,21,INTC,technologie
2020-02-24,61.61,62.77,61.32,61.76,59.82,26903100,Intel,21,INTC,technologie
2020-02-21,65.18,65.25,64.04,64.34,62.32,20775900,Intel,21,INTC,technologie
2020-02-20,67.04,67.29,64.56,65.45,63.4,26452600,Intel,21,INTC,technologie
2020-02-19,66.39,67.2,66.18,67.11,65.01,13551200,Intel,21,INTC,technologie
2020-02-18,66.66,66.69,65.88,66.14,64.07,12758400,Intel,21,INTC,technologie
2020-03-17,43.42,45.2,43.15,44.54,43.07,8603800,Tencent,21,TCEHY,technologie
2020-03-16,41.25,43.48,40.8,42.06,40.67,9104500,Tencent,21,TCEHY,technologie
2020-03-13,47.58,47.6,44.64,46.24,44.71,8499900,Tencent,21,TCEHY,technologie
2020-03-12,43.62,44.84,43.5,43.68,42.24,11802900,Tencent,21,TCEHY,technologie
2020-03-11,48.31,48.53,47.51,47.63,46.06,6092900,Tencent,21,TCEHY,technologie
2020-03-10,49.6,49.9,48.58,49.56,47.92,5071600,Tencent,21,TCEHY,technologie
2020-03-09,47.99,48.63,47.5,47.76,46.18,6861700,Tencent,21,TCEHY,technologie
2020-03-06,50.25,50.6,49.52,50.09,48.43,4817400,Tencent,21,TCEHY,technologie
2020-03-05,51.66,51.95,51.1,51.68,49.97,6867200,Tencent,21,TCEHY,technologie
2020-03-04,50.78,51.37,50.73,51.23,49.54,4213600,Tencent,21,TCEHY,technologie
2020-03-03,50.99,51.18,49.88,50.19,48.53,5335900,Tencent,21,TCEHY,technologie
2020-03-02,49.65,50.24,49.34,50.22,48.56,6001300,Tencent,21,TCEHY,technologie
2020-02-28,48.21,49.7,48.16,49.65,48.01,7163400,Tencent,21,TCEHY,technologie
2020-02-27,50.26,50.78,49.66,49.84,48.19,8508600,Tencent,21,TCEHY,technologie
2020-02-26,51.18,51.56,51.01,51.05,49.36,6239400,Tencent,21,TCEHY,technologie
2020-02-25,51.15,51.35,50.31,50.41,48.74,7824400,Tencent,21,TCEHY,technologie
2020-02-24,48.72,49.74,48.69,49.41,47.78,4669900,Tencent,21,TCEHY,technologie
2020-02-21,51.74,51.88,51.21,51.47,49.77,4103500,Tencent,21,TCEHY,technologie
2020-02-20,52.8,52.8,52.03,52.26,50.53,3589000,Tencent,21,TCEHY,technologie
2020-02-19,52.9,53.34,52.88,53.2,51.44,3497100,Tencent,21,TCEHY,technologie
2020-02-18,52.48,52.88,52.4,52.85,51.1,2692100,Tencent,21,TCEHY,technologie
2020-03-17,181.26,189.39,179.69,184.81,184.81,19276500,Alibaba,21,BABA,technologie
2020-03-16,176.15,188,174.5,178.85,178.85,26628500,Alibaba,21,BABA,technologie
2020-03-13,194.9,195.99,187.81,194,194,23650500,Alibaba,21,BABA,technologie
2020-03-12,186.5,190.49,183.93,185.1,185.1,30247100,Alibaba,21,BABA,technologie
2020-03-11,201.65,203.1,196.11,198.91,198.91,18908200,Alibaba,21,BABA,technologie
2020-03-10,205.53,207.45,200.8,206.39,206.39,19022600,Alibaba,21,BABA,technologie
2020-03-09,195.62,199.89,193.93,197.66,197.66,25502600,Alibaba,21,BABA,technologie
2020-03-06,206.7,207,201.1,204.64,204.64,21700500,Alibaba,21,BABA,technologie
2020-03-05,210,215.15,209.14,211.46,211.46,13462900,Alibaba,21,BABA,technologie
2020-03-04,209.49,212.7,208.85,211.96,211.96,12474400,Alibaba,21,BABA,technologie
2020-03-03,211.08,211.39,202.24,207.41,207.41,20813800,Alibaba,21,BABA,technologie
2020-03-02,208.59,211.11,203.76,210.98,210.98,21542200,Alibaba,21,BABA,technologie
2020-02-28,198.98,208.92,198.56,208,208,31251100,Alibaba,21,BABA,technologie
2020-02-27,205.01,209.97,201.86,205.03,205.03,22741200,Alibaba,21,BABA,technologie
2020-02-26,206.8,213.08,206.79,208.74,208.74,19482100,Alibaba,21,BABA,technologie
2020-02-25,208.51,209.95,204.1,205.61,205.61,18132400,Alibaba,21,BABA,technologie
2020-02-24,203.55,207.28,202.51,206.16,206.16,19380200,Alibaba,21,BABA,technologie
2020-02-21,217.54,217.6,211.56,212.59,212.59,17681200,Alibaba,21,BABA,technologie
2020-02-20,222.5,222.5,214.22,218.04,218.04,14950100,Alibaba,21,BABA,technologie
2020-02-19,221.52,223.56,220.75,222.14,222.14,10798100,Alibaba,21,BABA,technologie
2020-02-18,218.55,220.85,217.51,220.52,220.52,12987000,Alibaba,21,BABA,technologie
2020-03-17,291.2,312.95,278.35,311.81,311.81,6189100,Adobe inc,21,ADBE,technologie
2020-03-16,288.36,307.11,283.25,286.03,286.03,7140100,Adobe inc,21,ADBE,technologie
2020-03-13,312.88,336,298,335.5,335.5,8935200,Adobe inc,21,ADBE,technologie
2020-03-12,290.41,310.13,283,285,285,7230200,Adobe inc,21,ADBE,technologie
2020-03-11,324.32,326.36,309,315.23,315.23,4869200,Adobe inc,21,ADBE,technologie
2020-03-10,318.98,332.94,309.31,332.38,332.38,5973700,Adobe inc,21,ADBE,technologie
2020-03-09,311.68,322.44,305.33,305.79,305.79,5291900,Adobe inc,21,ADBE,technologie
2020-03-06,340.45,344.16,326.6,336.77,336.77,5622900,Adobe inc,21,ADBE,technologie
2020-03-05,355.06,360.45,347.19,351.03,351.03,3199000,Adobe inc,21,ADBE,technologie
2020-03-04,354.38,364.27,350.08,363.85,363.85,4146300,Adobe inc,21,ADBE,technologie
2020-03-03,361.76,364.95,344.04,348.34,348.34,4204500,Adobe inc,21,ADBE,technologie
2020-03-02,349.81,360.75,342.61,360.28,360.28,5398100,Adobe inc,21,ADBE,technologie
2020-02-28,324.42,345.46,324,345.12,345.12,6463400,Adobe inc,21,ADBE,technologie
2020-02-27,340,352.24,337.27,337.52,337.52,4737700,Adobe inc,21,ADBE,technologie
2020-02-26,349.4,360.07,348.6,351.34,351.34,3489700,Adobe inc,21,ADBE,technologie
2020-02-25,361,363.97,346.28,347.8,347.8,4188100,Adobe inc,21,ADBE,technologie
2020-02-24,355.39,363.46,349,357.41,357.41,3924000,Adobe inc,21,ADBE,technologie
2020-02-21,378.02,378.34,368.75,372.95,372.95,2742800,Adobe inc,21,ADBE,technologie
2020-02-20,384,386.75,373.48,378.96,378.96,3789300,Adobe inc,21,ADBE,technologie
2020-02-19,383.83,385,381.48,383.28,383.28,2580400,Adobe inc,21,ADBE,technologie
2020-02-18,380.2,382.59,378.59,378.85,378.85,2074400,Adobe inc,21,ADBE,technologie
2020-03-17,51.5,55.48,51.49,54.31,49.7,33898000,Verizon,21,VZ,technologie
2020-03-16,50.9,53.2,49.02,50.99,46.66,36990400,Verizon,21,VZ,technologie
2020-03-13,53,54.37,51.45,54.17,49.57,45744000,Verizon,21,VZ,technologie
2020-03-12,51.95,54,50.75,51.2,46.85,45610600,Verizon,21,VZ,technologie
2020-03-11,55.36,55.53,54.19,54.83,50.17,21147400,Verizon,21,VZ,technologie
2020-03-10,56.07,56.89,53.92,56.52,51.72,34330900,Verizon,21,VZ,technologie
2020-03-09,54.37,57.58,54.01,55.83,51.09,31862200,Verizon,21,VZ,technologie
2020-03-06,55.29,57.21,55.1,56.87,52.04,22510800,Verizon,21,VZ,technologie
2020-03-05,56.87,57.52,56.49,57.16,52.31,21249900,Verizon,21,VZ,technologie
2020-03-04,56.61,58.25,56.11,58.12,53.19,17626400,Verizon,21,VZ,technologie
2020-03-03,57.21,58.05,55.22,55.7,50.97,27500200,Verizon,21,VZ,technologie
2020-03-02,55.16,57.54,54.88,57.32,52.45,30736200,Verizon,21,VZ,technologie
2020-02-28,53.74,54.18,52.18,54.16,49.56,45828300,Verizon,21,VZ,technologie
2020-02-27,56.78,57.38,55.03,55.06,50.38,25907200,Verizon,21,VZ,technologie
2020-02-26,57.38,57.87,56.9,57.14,52.29,16803600,Verizon,21,VZ,technologie
2020-02-25,58.04,58.4,56.86,57.12,52.27,19384900,Verizon,21,VZ,technologie
2020-02-24,58.17,58.69,57.98,57.99,53.07,18520900,Verizon,21,VZ,technologie
2020-02-21,57.91,58.25,57.8,58.2,53.26,15704300,Verizon,21,VZ,technologie
2020-02-20,58.09,58.36,57.94,58.09,53.16,16748600,Verizon,21,VZ,technologie
2020-02-19,58.13,58.58,57.76,58.22,53.28,13642800,Verizon,21,VZ,technologie
2020-02-18,58.76,58.76,57.81,57.91,52.99,12427300,Verizon,21,VZ,technologie
2020-03-17,21.28,21.66,20.97,21.3,20.06,864500,Nippon t&t,21,NTTYY,technologie
2020-03-16,20.88,21.46,20.57,20.75,19.55,472300,Nippon t&t,21,NTTYY,technologie
2020-03-13,22.6,23.21,21.7,22.06,20.78,416900,Nippon t&t,21,NTTYY,technologie
2020-03-12,22.23,22.37,21.39,21.53,20.28,377100,Nippon t&t,21,NTTYY,technologie
2020-03-11,22.9,23.35,22.9,23.17,21.82,242700,Nippon t&t,21,NTTYY,technologie
2020-03-10,23.07,23.26,22.87,23.1,21.76,210600,Nippon t&t,21,NTTYY,technologie
2020-03-09,23.46,23.77,23.08,23.33,21.98,158900,Nippon t&t,21,NTTYY,technologie
2020-03-06,23.31,23.49,23.28,23.39,22.03,126000,Nippon t&t,21,NTTYY,technologie
2020-03-05,23.59,23.67,23.52,23.67,22.3,157800,Nippon t&t,21,NTTYY,technologie
2020-03-04,23.39,23.59,23.32,23.52,22.15,133500,Nippon t&t,21,NTTYY,technologie
2020-03-03,22.9,23.2,22.75,22.9,21.57,183800,Nippon t&t,21,NTTYY,technologie
2020-03-02,23.2,23.42,23.2,23.42,22.06,155800,Nippon t&t,21,NTTYY,technologie
2020-02-28,22.96,23.34,22.91,23.28,21.93,181200,Nippon t&t,21,NTTYY,technologie
2020-02-27,24.19,24.4,24.1,24.1,22.7,96100,Nippon t&t,21,NTTYY,technologie
2020-02-26,24.68,24.88,24.48,24.78,23.34,125400,Nippon t&t,21,NTTYY,technologie
2020-02-25,24.66,24.79,24.5,24.5,23.08,220600,Nippon t&t,21,NTTYY,technologie
2020-02-24,24.33,24.83,24,24.68,23.25,121300,Nippon t&t,21,NTTYY,technologie
2020-02-21,25.05,25.3,25.05,25.07,23.61,186100,Nippon t&t,21,NTTYY,technologie
2020-02-20,25.02,25.02,24.81,24.85,23.41,81900,Nippon t&t,21,NTTYY,technologie
2020-02-19,25.5,25.62,25.21,25.21,23.75,65300,Nippon t&t,21,NTTYY,technologie
2020-02-18,25.36,25.5,25.26,25.31,23.84,96100,Nippon t&t,21,NTTYY,technologie
2020-03-17,95.8,97.46,91.15,93.53,93.53,27526200,Disney,21,DIS,technologie
2020-03-16,91.8,98.28,90,95.01,95.01,35379500,Disney,21,DIS,technologie
2020-03-13,100.78,102.87,92.25,102.52,102.52,40960100,Disney,21,DIS,technologie
2020-03-12,97.62,100,91.64,91.81,91.81,40392900,Disney,21,DIS,technologie
2020-03-11,108.42,108.9,102.86,105.51,105.51,24771300,Disney,21,DIS,technologie
2020-03-10,108.1,111.58,102.43,111.46,111.46,24083700,Disney,21,DIS,technologie
2020-03-09,108.69,110.43,104.28,104.35,104.35,26233600,Disney,21,DIS,technologie
2020-03-06,110.76,115.87,110.32,115.27,115.27,22899600,Disney,21,DIS,technologie
2020-03-05,116.86,116.96,112.11,113.98,113.98,22397200,Disney,21,DIS,technologie
2020-03-04,118.96,119.24,115.48,119.18,119.18,13842100,Disney,21,DIS,technologie
2020-03-03,121.15,121.78,115.15,116.45,116.45,19529700,Disney,21,DIS,technologie
2020-03-02,119.13,119.98,116.03,119.98,119.98,21775900,Disney,21,DIS,technologie
2020-02-28,114.51,118.31,113.21,117.65,117.65,35389900,Disney,21,DIS,technologie
2020-02-27,119.81,122.9,117.92,118.04,118.04,30827500,Disney,21,DIS,technologie
2020-02-26,126.12,128.37,122.13,123.36,123.36,31195900,Disney,21,DIS,technologie
2020-02-25,133.75,133.94,127.98,128.19,128.19,21032500,Disney,21,DIS,technologie
2020-02-24,132.9,134.44,131.21,133.01,133.01,19336500,Disney,21,DIS,technologie
2020-02-21,139.86,139.88,138.58,138.97,138.97,7725800,Disney,21,DIS,technologie
2020-02-20,141.63,141.63,138.85,140.37,140.37,5981700,Disney,21,DIS,technologie
2020-02-19,139.63,141.87,139.23,141.3,141.3,7080900,Disney,21,DIS,technologie
2020-02-18,139.02,139.66,138.1,139.14,139.14,8214900,Disney,21,DIS,technologie
2020-03-17,127,138.01,122.92,135.42,135.42,12191500,Salesforce,21,CRM,technologie
2020-03-16,134.01,141.55,123.39,124.3,124.3,13845300,Salesforce,21,CRM,technologie
2020-03-13,149.47,149.5,135.32,147.78,147.78,13765400,Salesforce,21,CRM,technologie
2020-03-12,144.34,151.23,140.1,140.59,140.59,13213000,Salesforce,21,CRM,technologie
2020-03-11,157.68,159.62,150.15,154.57,154.57,10341300,Salesforce,21,CRM,technologie
2020-03-10,157.23,161.47,151,161.34,161.34,11443900,Salesforce,21,CRM,technologie
2020-03-09,151.7,157.71,150.64,151.21,151.21,9657100,Salesforce,21,CRM,technologie
2020-03-06,165.67,167.57,158.54,164.08,164.08,9757700,Salesforce,21,CRM,technologie
2020-03-05,172.57,173.75,168.1,169.6,169.6,5797500,Salesforce,21,CRM,technologie
2020-03-04,172.25,175.81,169.63,175.69,175.69,5846300,Salesforce,21,CRM,technologie
2020-03-03,178.41,178.42,167.09,169.37,169.37,8323500,Salesforce,21,CRM,technologie
2020-03-02,172.2,176.79,168.59,176.76,176.76,7761000,Salesforce,21,CRM,technologie
2020-02-28,164.99,171.77,163.12,170.4,170.4,12640800,Salesforce,21,CRM,technologie
2020-02-27,172.21,178.33,170.05,172.15,172.15,9927300,Salesforce,21,CRM,technologie
2020-02-26,176.54,182.67,174.25,178.87,178.87,13923100,Salesforce,21,CRM,technologie
2020-02-25,188.47,189.98,179.43,181.27,181.27,11361100,Salesforce,21,CRM,technologie
2020-02-24,178.79,187.15,178.79,185.94,185.94,8463300,Salesforce,21,CRM,technologie
2020-02-21,191.84,192.04,186.72,189.5,189.5,5242100,Salesforce,21,CRM,technologie
2020-02-20,194,195.72,189.77,193.36,193.36,5451200,Salesforce,21,CRM,technologie
2020-02-19,192,193.92,191.8,192.87,192.87,3903200,Salesforce,21,CRM,technologie
2020-02-18,190.95,191.5,188.92,191.09,191.09,4957000,Salesforce,21,CRM,technologie
2020-03-17,307,316,297.2,311.25,300.79,1972486,Guerlain,21,MC.PA,textile
2020-03-16,292,305.75,278.7,297.6,287.6,2802823,Guerlain,21,MC.PA,textile
2020-03-13,316.55,338.35,309.6,314.9,304.32,2334042,Guerlain,21,MC.PA,textile
2020-03-12,307.1,317.3,295,301.5,291.37,3098476,Guerlain,21,MC.PA,textile
2020-03-11,337.2,340.3,329.8,330.15,319.05,1572252,Guerlain,21,MC.PA,textile
2020-03-10,342.3,357.95,332.8,334.8,323.55,1610721,Guerlain,21,MC.PA,textile
2020-03-09,340.75,344.15,331.05,338,326.64,2442726,Guerlain,21,MC.PA,textile
2020-03-06,365,370.25,355.95,360.35,348.24,1519151,Guerlain,21,MC.PA,textile
2020-03-05,388,388,373.8,374.55,361.96,911965,Guerlain,21,MC.PA,textile
2020-03-04,378.25,387,374.85,385.2,372.25,918251,Guerlain,21,MC.PA,textile
2020-03-03,385,388.8,376,377.35,364.67,1361667,Guerlain,21,MC.PA,textile
2020-03-02,385,385,361.1,376.1,363.46,1693434,Guerlain,21,MC.PA,textile
2020-02-28,355.75,373.35,353.15,370.85,358.39,2347024,Guerlain,21,MC.PA,textile
2020-02-27,375,377.5,362.65,369.85,357.42,1797670,Guerlain,21,MC.PA,textile
2020-02-26,377,386.95,368.05,385.25,372.3,1162703,Guerlain,21,MC.PA,textile
2020-02-25,387.55,389.05,380.05,380.05,367.28,1078187,Guerlain,21,MC.PA,textile
2020-02-24,384.2,391.95,375.25,385.65,372.69,1626587,Guerlain,21,MC.PA,textile
2020-02-21,407.95,411.95,403.2,404.5,390.91,719448,Guerlain,21,MC.PA,textile
2020-02-20,419.05,419.5,409.8,409.8,396.03,506684,Guerlain,21,MC.PA,textile
2020-02-19,412.35,419.05,407.6,419.05,404.97,541054,Guerlain,21,MC.PA,textile
2020-02-18,409.9,411,407.75,408.85,395.11,552569,Guerlain,21,MC.PA,textile
2020-03-17,2,2,2,2,2,,Mango,21,MCAP,textile
2020-03-16,2,2,2,2,2,,Mango,21,MCAP,textile
2020-03-13,2,2,2,2,2,,Mango,21,MCAP,textile
2020-03-12,2,2,2,2,2,,Mango,21,MCAP,textile
2020-03-11,2,2,2,2,2,,Mango,21,MCAP,textile
2020-03-10,2,2,2,2,2,,Mango,21,MCAP,textile
2020-03-09,2,2,2,2,2,,Mango,21,MCAP,textile
2020-03-06,2,2,2,2,2,,Mango,21,MCAP,textile
2020-03-05,2,2,2,2,2,,Mango,21,MCAP,textile
2020-03-04,2,2,2,2,2,,Mango,21,MCAP,textile
2020-03-03,2,2,2,2,2,,Mango,21,MCAP,textile
2020-03-02,2,2,2,2,2,,Mango,21,MCAP,textile
2020-02-28,2,2,2,2,2,,Mango,21,MCAP,textile
2020-02-27,2,2,2,2,2,,Mango,21,MCAP,textile
2020-02-26,2,2,2,2,2,,Mango,21,MCAP,textile
2020-02-25,2,2,2,2,2,,Mango,21,MCAP,textile
2020-02-24,2,2,2,2,2,,Mango,21,MCAP,textile
2020-02-21,2,2,2,2,2,,Mango,21,MCAP,textile
2020-02-20,2,2,2,2,2,,Mango,21,MCAP,textile
2020-02-19,2,2,2,2,2,,Mango,21,MCAP,textile
2020-02-18,2,2,2,2,2,,Mango,21,MCAP,textile
2020-03-17,1786,1828.5,1611,1814,1795.99,2157366,Primark,21,ABF.L,textile
2020-03-16,1732.5,1754,1559.5,1739.5,1722.23,2784624,Primark,21,ABF.L,textile
2020-03-13,1939,1982.5,1812.5,1834.5,1816.29,1815123,Primark,21,ABF.L,textile
2020-03-12,1923,1930,1838,1852.5,1834.11,1404842,Primark,21,ABF.L,textile
2020-03-11,2071,2094,1989,2005,1985.1,1954977,Primark,21,ABF.L,textile
2020-03-10,2077,2144.59,2035,2043,2022.72,1911198,Primark,21,ABF.L,textile
2020-03-09,2058,2105,2029,2057,2036.58,1505807,Primark,21,ABF.L,textile
2020-03-06,2187,2216,2114,2152,2130.64,2206668,Primark,21,ABF.L,textile
2020-03-05,2286,2292,2207,2218,2195.98,1190496,Primark,21,ABF.L,textile
2020-03-04,2276,2294.97,2255,2268,2245.49,959652,Primark,21,ABF.L,textile
2020-03-03,2280,2337,2276,2279,2256.38,1161026,Primark,21,ABF.L,textile
2020-03-02,2325,2335,2228,2262,2239.55,1932891,Primark,21,ABF.L,textile
2020-02-28,2278,2334,2218.66,2255,2232.62,2724534,Primark,21,ABF.L,textile
2020-02-27,2385,2388.78,2331,2334,2310.83,1311889,Primark,21,ABF.L,textile
2020-02-26,2427,2427,2380,2416,2392.02,877870,Primark,21,ABF.L,textile
2020-02-25,2542,2555,2430,2430,2405.88,1376936,Primark,21,ABF.L,textile
2020-02-24,2560,2560,2510,2543,2517.76,1352870,Primark,21,ABF.L,textile
2020-02-21,2625,2630,2578.41,2583,2557.36,1208090,Primark,21,ABF.L,textile
2020-02-20,2634,2652,2630,2634,2607.86,3449994,Primark,21,ABF.L,textile
2020-02-19,2641,2662,2622,2644,2617.76,959955,Primark,21,ABF.L,textile
2020-02-18,2664,2679,2611,2611,2585.08,1330325,Primark,21,ABF.L,textile
2020-03-17,121.76,124.6,109.38,114.94,110.48,8911378,H&m,21,HM-B.ST,textile
2020-03-16,120,124.78,114.94,119.74,115.09,9826517,H&m,21,HM-B.ST,textile
2020-03-13,134.4,143.58,130.66,134.02,128.81,11173898,H&m,21,HM-B.ST,textile
2020-03-12,141.5,144.74,130.8,131.9,126.78,12375393,H&m,21,HM-B.ST,textile
2020-03-11,158.26,159.94,149.9,150,144.17,7382497,H&m,21,HM-B.ST,textile
2020-03-10,162,164.46,156.66,157.36,151.25,5511891,H&m,21,HM-B.ST,textile
2020-03-09,150.04,161.76,149.96,160.9,154.65,8573211,H&m,21,HM-B.ST,textile
2020-03-06,170,170.3,164.7,166.04,159.59,5792517,H&m,21,HM-B.ST,textile
2020-03-05,179.26,179.54,171.26,172.72,166.01,4980960,H&m,21,HM-B.ST,textile
2020-03-04,175.76,179.92,174.02,177.82,170.91,6041756,H&m,21,HM-B.ST,textile
2020-03-03,176.92,178.62,173.94,175.46,168.64,5486390,H&m,21,HM-B.ST,textile
2020-03-02,176.08,179.16,170.44,174.6,167.82,6391303,H&m,21,HM-B.ST,textile
2020-02-28,174.6,177.28,171.6,173.36,166.63,8229915,H&m,21,HM-B.ST,textile
2020-02-27,185.58,186,175.98,180.48,173.47,7612560,H&m,21,HM-B.ST,textile
2020-02-26,186.5,187.42,181.66,186.54,179.29,4467024,H&m,21,HM-B.ST,textile
2020-02-25,191.78,193.94,186.74,187.32,180.04,4689628,H&m,21,HM-B.ST,textile
2020-02-24,199.66,199.76,189.8,191.1,183.68,7326085,H&m,21,HM-B.ST,textile
2020-02-21,203.25,207.15,203.05,204.25,196.32,3529216,H&m,21,HM-B.ST,textile
2020-02-20,203.3,203.9,201.25,203.9,195.98,2807538,H&m,21,HM-B.ST,textile
2020-02-19,202.8,204.75,201.1,202.85,194.97,3132548,H&m,21,HM-B.ST,textile
2020-02-18,203.85,205.15,201.75,201.75,193.91,3031333,H&m,21,HM-B.ST,textile
